Salix fragilis; Crack Willow; Height: 15m, growing fast. Hardiness: 4-8. Light: full sun. Water preference: unknown moisture.; ; uncategorised; 4
Salix gilgiana; Willow; Height: 0m, growing fast. Hardiness: 0-0. Light: full sun. Water preference: unknown moisture.; ; uncategorised; 0
Salix gooddingii; Goodding's Willow; Height: 10m, growing fast. Hardiness: 8-10. Light: full sun. Water preference: unknown moisture.; ; uncategorised; 8
Salix gracilistyla; Rosegold Pussy Willow; Height: 3m. Hardiness: 5-9. Light: full sun. Water preference: unknown moisture.; ; uncategorised; 5
Salix hastata; Halberd-Leaved Willow; Height: 2m. Hardiness: 5-9. Light: full sun. Water preference: unknown moisture.; Halberd willow; uncategorised; 5
Salix hookeriana; Dune Willow; Height: 1m, growing fast. Hardiness: 5-9. Light: full sun. Water preference: unknown moisture.; ; uncategorised; 5
Salix hybrids; Hybrid willows; Height: 25m, growing fast. Hardiness: 2-11. Light: full sun. Water preference: unknown moisture.; ; Food forest; 2
Salix koriyanagi; kori-yanagi; Height: 5m. Hardiness: 5-9. Light: full sun. Water preference: unknown moisture.; ; uncategorised; 5
Salix lasiolepis; Arroyo willow; Height: 12m, growing fast. Hardiness: 4-8. Light: full sun. Water preference: unknown moisture.; Bigelow's willow; uncategorised; 4
Salix lucida; Shining Willow; Height: 8m, growing fast. Hardiness: 0-0. Light: full sun. Water preference: unknown moisture.; Greenleaf willow; uncategorised; 0
Salix matsudana; Corkscrew willow; Height: 18m, growing fast. Hardiness: 4-8. Light: full sun. Water preference: unknown moisture.; Hankow Willow, Peking Willow, Corkscrew Willow; uncategorised; 4
Salix miyabeana; ; Height: 5m. Hardiness: 5-9. Light: full sun. Water preference: unknown moisture.; ; uncategorised; 5
Salix nigra; Black Willow; Height: 12m, growing fast. Hardiness: 4-8. Light: full sun. Water preference: unknown moisture.; ; uncategorised; 4
Salix pentandra; Bay Willow; Height: 10m, growing fast. Hardiness: 2-5. Light: full sun. Water preference: unknown moisture.; Laurel willow; uncategorised; 2
Salix petiolaris; Slender Willow. Meadow willow; Height: 3m, growing fast. Hardiness: 0-0. Light: full sun. Water preference: unknown moisture.; ; uncategorised; 0
Salix piperi; Dune Willow; Height: 0m. Hardiness: 0-0. Light: full sun. Water preference: unknown moisture.; ; uncategorised; 0
Salix purpurea; Purple Osier. purpleosier willow; Height: 5m, growing fast. Hardiness: 4-8. Light: full sun. Water preference: unknown moisture.; ; uncategorised; 4
Salix purpurea lambertiana; Purple Osier; Height: 5m, growing fast. Hardiness: 4-8. Light: full sun. Water preference: unknown moisture.; ; uncategorised; 4
Salix repens; Creeping Willow; Height: 1m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 4
Salix schwerinii; ; Height: 0m. Hardiness: 5-9. Light: full sun. Water preference: unknown moisture.; ; uncategorised; 5
Salix scouleriana; Scouler's Willow; Height: 10m, growing fast. Hardiness: 5-9. Light: full sun. Water preference: unknown moisture.; ; uncategorised; 5
Salix sitchensis; Sitka Willow; Height: 7m. Hardiness: 4-8. Light: full sun. Water preference: unknown moisture.; ; uncategorised; 4
Salix taxifolia; Yew-Leaf Willow; Height: 10m. Hardiness: 9-11. Light: full sun. Water preference: unknown moisture.; ; uncategorised; 9
Salix triandra; Almond-Leaved Willow; Height: 9m, growing fast. Hardiness: 4-8. Light: full sun. Water preference: unknown moisture.; Almond willow; uncategorised; 4
Salix viminalis; Osier. Basket Willow; Height: 6m, growing fast. Hardiness: 4-8. Light: full sun. Water preference: unknown moisture.; ; uncategorised; 4
Salix x mollisima hippophaeifolia; ; Height: 6m. Hardiness: 5-9. Light: full sun. Water preference: unknown moisture.; ; uncategorised; 5
Salix x mollisima undulata; Salix × mollisima var. undulata; Height: 6m. Hardiness: 5-9. Light: full sun. Water preference: unknown moisture.; ; uncategorised; 5
Salix x rubra; Green-leaved willow; Height: 6m. Hardiness: 4-8. Light: full sun. Water preference: unknown moisture.; Red osier; uncategorised; 4
Salix x smithiana; Silky-leaved Osier; Height: 9m. Hardiness: 4-8. Light: full sun. Water preference: unknown moisture.; Smith Willow; uncategorised; 4
Salvia carnosa; Purple Sage; Height: 0.8m. Hardiness: 6-9. Light: full sun. Water preference: dry - moist.; ; uncategorised; 6
Salvia clevelandii; Blue Sage; Height: 0.6m, growing at a medium rate. Hardiness: 8-11. Light: full sun. Water preference: dry - moist.; Fragrant sage, Chaparral Sage; uncategorised; 8
Salvia fruticosa; Greek Sage; Height: 1m. Hardiness: 8-11. Light: full sun. Water preference: dry - moist.; Greek oregano; uncategorised; 8
Salvia lavandulifolia; Spanish Sage; Height: 0.3m. Hardiness: 4-8. Light: full sun. Water preference: dry - moist.; ; uncategorised; 4
Salvia leucantha; Mexican Bush Sage; Height: 1.2m, growing fast. Hardiness: 8-10. Light: full sun. Water preference: moist.; ; uncategorised; 8
Salvia mellifera; Californian Black Sage; Height: 2m. Hardiness: 7-10. Light: full sun. Water preference: dry - moist.; ; uncategorised; 7
Salvia multicaulis; ; Height: 0.3m. Hardiness: 7-10. Light: full sun. Water preference: dry - moist.; ; uncategorised; 7
Salvia officinalis; Sage; Height: 0.6m, growing at a medium rate. Hardiness: 5-10. Light: full sun. Water preference: dry - moist.; Kitchen sage, Small Leaf Sage, Garden Sage; Food forest; 5
Salvia pomifera; Apple Sage; Height: 1m. Hardiness: 7-10. Light: full sun. Water preference: dry - moist.; ; uncategorised; 7
Sambucus australasica; Yellow Elderberry; Height: 6m. Hardiness: 9-10. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 9
Sambucus caerulea; Blue Elder; Height: 3m, growing at a medium rate. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: dry - moist.; ; Food forest; 4
Sambucus melanocarpa; Black Elder; Height: 4m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; Rocky Mountain elder; uncategorised; 5
Sambucus mexicana; Mexican Elder; Height: 1m. Hardiness: 3-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 3
Sambucus microbotrys; Red Elder; Height: 2m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 5
Sambucus nigra; Elderberry - European Elder; Height: 6m, growing fast. Hardiness: 5-10. Light: semi-shade or full sun. Water preference: moist.; Black elderberry, American black elderberry, Blue elderberry, Europea; Food forest; 5
Sambucus nigra spp canadensis; American Elder; Height: 4m, growing fast. Hardiness: 3-9. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 3
Sambucus pubens; American Red Elder; Height: 4m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 4
Sambucus racemosa; Red Elder; Height: 3m, growing at a medium rate. Hardiness: 3-7. Light: semi-shade or full sun. Water preference: moist.; Red elderberry, Rocky Mountain elder, European Red Elderberry; Food forest; 3
Sambucus racemosa kamtschatica; Red Elder; Height: 3m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 4
Sambucus racemosa sieboldiana; ; Height: 4m, growing at a medium rate. Hardiness: 0-0. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 0
Sambucus racemosa var. racemosa; Red Coast Elder; Height: 3m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 5
Santalum austrocaledonicum; Pacific Sandalwood; Height: 10m, growing slowly. Hardiness: 10-12. Light: full sun. Water preference: dry - moist.; ; uncategorised; 10
Santalum yasi; Yasi; Height: 10m, growing slowly. Hardiness: 9-12. Light: full sun. Water preference: dry - moist.; Fijian Sandalwood, Brown Sandalwood; uncategorised; 9
Santolina chamaecyparissus; Cotton Lavender; Height: 0.6m, growing fast. Hardiness: 6-9. Light: full sun. Water preference: dry - moist.; ; uncategorised; 6
Santolina pinnata neopolitana; ; Height: 0.6m. Hardiness: 6-9. Light: full sun. Water preference: dry - moist.; ; uncategorised; 6
Santolina rosmarinifolia; Holy Flax; Height: 0.5m. Hardiness: 6-10. Light: full sun. Water preference: dry - moist.; ; uncategorised; 6
Sapindus drummondii; Western Soapberry; Height: 12m, growing slowly. Hardiness: 7-10. Light: full sun. Water preference: dry - moist.; ; uncategorised; 7
Sapindus marginatus; Wingleaf soapberry; Height: 15m, growing slowly. Hardiness: 7-10. Light: full sun. Water preference: dry - moist.; ; uncategorised; 7
Sapindus mukorossi; Chinese Soapberry; Height: 20m, growing fast. Hardiness: 8-12. Light: full sun. Water preference: dry - moist.; Soap Berry, Chinese Soapberry, Soapnut Tree; uncategorised; 8
Sapium sebiferum; Vegetable Tallow; Height: 9m, growing fast. Hardiness: 8-11. Light: full sun. Water preference: moist.; Chinese tallow, Popcorn Tree, Chinese Tallow Tree; uncategorised; 8
Sarcobatus vermiculatus; Greasewood; Height: 2.7m. Hardiness: 4-8. Light: full sun. Water preference: dry - moist.; ; uncategorised; 4
Sasa veitchii; Kuma-Zasa; Height: 1.5m. Hardiness: 7-10. Light: semi-shade. Water preference: moist.; Kuma bamboo grass; uncategorised; 7
Sasamorpha borealis; ; Height: 3m. Hardiness: 6-9. Light: semi-shade. Water preference: moist.; ; uncategorised; 6
Sassafras albidum; Sassafras; Height: 25m, growing at a medium rate. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; Common Sassafras; Food forest; 5
Satureja montana; Winter Savory; Height: 0.4m, growing at a medium rate. Hardiness: 6-11. Light: full sun. Water preference: dry - moist.; ; Food forest; 6
Satureja thymbra; Thyme-Leaved Savory; Height: 0.4m. Hardiness: 6-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 6
Schinus molle; California Peppertree; Height: 8m, growing fast. Hardiness: 8-12. Light: full sun. Water preference: dry - moist.; Peruvian peppertree; uncategorised; 8
Schinus polygamus; Huigen; Height: 4.5m. Hardiness: 7-10. Light: semi-shade or full sun. Water preference: dry - moist.; Hardee peppertree; uncategorised; 7
Schisandra chinensis; Magnolia Vine; Height: 9m, growing at a medium rate. Hardiness: 4-8. Light: full shade or semi-shade. Water preference: moist.; Wu Wei Zi; Food forest; 4
Schisandra henryi; ; Height: 6m. Hardiness: 7-10. Light: full shade or semi-shade. Water preference: moist.; ; Food forest; 7
Schisandra repanda; ; Height: 6m. Hardiness: 6-9. Light: semi-shade. Water preference: moist.; ; uncategorised; 6
Schisandra rubriflora; ; Height: 6m, growing at a medium rate. Hardiness: 7-10. Light: semi-shade. Water preference: moist.; ; Food forest; 7
Schisandra sphenanthera; ; Height: 7m, growing at a medium rate. Hardiness: 6-9. Light: full shade or semi-shade. Water preference: moist.; ; uncategorised; 6
Schizophragma hydrangeoides; Japanese Hydrangea Vine; Height: 12m, growing slowly. Hardiness: 5-8. Light: full shade or semi-shade or full sun. Water preference: moist.; ; uncategorised; 5
Schizophragma integrifolium; ; Height: 12m. Hardiness: 6-9. Light: full shade or semi-shade or full sun. Water preference: moist.; ; uncategorised; 6
Schizostachyum spp; Clumping Bamboo; Height: 10m, growing fast. Hardiness: 8-12. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 8
Sciadopitys verticillata; Umbrella Pine; Height: 15m, growing at a medium rate. Hardiness: 5-7. Light: semi-shade or full sun. Water preference: unknown moisture.; Japanese Umbrella Pine; uncategorised; 5
Securidaca longipedunculata; Violet Tree; Height: 6m. Hardiness: 10-12. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 10
Senecio cineraria; Cineraria; Height: 0.6m, growing at a medium rate. Hardiness: 8-10. Light: full sun. Water preference: dry - moist.; Dusty miller, Silver Groundsel; uncategorised; 8
Senecio scandens; ; Height: 5m, growing at a medium rate. Hardiness: 8-11. Light: full sun. Water preference: moist.; ; uncategorised; 8
Senegalia catechu; Black Catechu; Height: 20m, growing fast. Hardiness: 10-12. Light: full sun. Water preference: dry - moist.; ; uncategorised; 10
Sequoia sempervirens; Coastal Redwood; Height: 110m, growing fast. Hardiness: 7-10. Light: semi-shade or full sun. Water preference: moist.; Redwood, California Redwood, Coast Redwood; uncategorised; 7
Sequoiadendron giganteum; Big Tree; Height: 90m, growing fast. Hardiness: 6-8. Light: semi-shade or full sun. Water preference: dry - moist.; Giant sequoia, Giant Redwood, Sierra Redwood; uncategorised; 6
Shibataea kumasasa; Bamboo; Height: 0.8m, growing slowly. Hardiness: 6-9. Light: semi-shade. Water preference: moist.; Okame Zasa; uncategorised; 6
Shorea javanica; Dammar; Height: 40m, growing fast. Hardiness: 10-12. Light: full sun. Water preference: moist.; White meranti; uncategorised; 10
Shorea johorensis; Seraya majau; Height: 50m, growing at a medium rate. Hardiness: 10-12. Light: full sun. Water preference: moist.; Meranti majau; uncategorised; 10
Shorea obtusa; Taengwood Balau; Height: 20m, growing at a medium rate. Hardiness: 10-12. Light: full sun. Water preference: dry - moist.; teng; uncategorised; 10
Shorea quadrinervis; Light Red Meranti; Height: 30m, growing at a medium rate. Hardiness: 10-12. Light: full sun. Water preference: dry - moist.; ; uncategorised; 10
Simarouba glauca; Paradise Tree; Height: 15m, growing fast. Hardiness: 9-12. Light: semi-shade or full sun. Water preference: unknown moisture.; Bitterwood, Dysentery-bark; Food forest; 9
Sinofranchetia chinensis; ; Height: 15m, growing fast. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 5
Skimmia japonica; Japanese Skimmia; Height: 2m, growing slowly. Hardiness: 6-7. Light: full shade or semi-shade or full sun. Water preference: moist.; ; uncategorised; 6
Skimmia laureola; ; Height: 1.5m. Hardiness: 6-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 6
Smilax aspera; Sarsaparilla; Height: 3m. Hardiness: 8-11. Light: semi-shade or full sun. Water preference: moist.; Rough bindweed; Food forest; 8
Smilax bona-nox; Greenbriar; Height: 6m. Hardiness: 0-0. Light: semi-shade or full sun. Water preference: moist.; Saw greenbrier, Dunes saw greenbrier; Food forest; 0
Smilax china; China Root; Height: 4.5m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 5
Smilax discotis; ; Height: 7m. Hardiness: 7-10. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 7
Smilax febrifuga; Ecuadorian Sarsaparilla; Height: 12m, growing fast. Hardiness: 10-12. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 10
Smilax glauca; Cat Greenbrier; Height: 5m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: dry - moist.; ; uncategorised; 4
Smilax hispida; Hag Briar; Height: 15m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 4
Smilax rotundifolia; Horse Brier; Height: 12m, growing fast. Hardiness: 4-9. Light: semi-shade or full sun. Water preference: moist.; Roundleaf greenbrier, Brambles; Food forest; 4
Solanum aethiopicum; Mock Tomato; Height: 2.5m. Hardiness: 10-12. Light: full sun. Water preference: moist.; Ethiopian nightshade; Food forest; 10
Solanum aviculare; Kangaroo Apple; Height: 1.8m. Hardiness: 8-11. Light: full sun. Water preference: moist.; New Zealand nightshade; uncategorised; 8
Solanum laciniatum; Kangaroo Apple; Height: 3m. Hardiness: 8-11. Light: full sun. Water preference: moist.; ; uncategorised; 8
Solanum muricatum; Pepino; Height: 1m. Hardiness: 8-11. Light: full sun. Water preference: moist.; ; Food forest; 8
Solanum paniculatum; Jurubeba; Height: 2m, growing fast. Hardiness: 10-12. Light: semi-shade or full sun. Water preference: moist.; Nightshade; uncategorised; 10
Solanum quitoense; Naranjilla; Height: 2.5m, growing fast. Hardiness: 10-12. Light: semi-shade or full sun. Water preference: moist.; Quito Orange; Food forest; 10
Solanum simile; Oondoroo; Height: 2m. Hardiness: 8-11. Light: full sun. Water preference: dry - moist.; ; uncategorised; 8
Solanum torvum; Pea Eggplant; Height: 2.5m, growing fast. Hardiness: 8-11. Light: semi-shade or full sun. Water preference: moist.; Turkey berry; Food forest; 8
Sophora davidii; Sophora; Height: 2.5m, growing slowly. Hardiness: 5-8. Light: full sun. Water preference: dry - moist.; ; uncategorised; 5
Sophora flavescens; Ku Shen; Height: 1.5m, growing slowly. Hardiness: 5-9. Light: full sun. Water preference: moist.; Shrubby sophora; uncategorised; 5
Sophora japonica; Japanese Pagoda Tree; Height: 20m, growing fast. Hardiness: 4-9. Light: full sun. Water preference: moist.; Scholar Tree; uncategorised; 4
